FIPS:Block,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,FIPS:County,FIPS:State,Cantidad de Casos
320030036101007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030036261038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030038005003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030041002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030047122001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030047142000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030049071010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030049071014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030049171009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030051051036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030051052033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030051052034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030053541002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030057031019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030057031028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030057112016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030058311014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030060014000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
320030061032009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030062011010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320030067001017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320050010002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320079510002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320079513002035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320079515002020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320199602022154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320199609003081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320239604023052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320239604033045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320239604052051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320239805001391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310001011022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310001013009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310009001012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310010052017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310015022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310019022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310022112016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310026182040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310026192014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310028012003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310028022005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310029013015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310029023001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310031011006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320310035154071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325100006004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325100009002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325100010013002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330019658003071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330099603004146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330110010003007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330110025002023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330110142013024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330110230001009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330150033022022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330150590001047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330151021001016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330170845002002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330199758001032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340010011001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340010015001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340010023001011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340010132012001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340010132021017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340030232003006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340030232003014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340030312003007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340057047002710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340076010001025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340076012003003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340076020002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340110101013054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340110205031008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340110305022022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340110410004037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340110411004009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130005002004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
340130019001009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130023002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130047001005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130050001015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130062002002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130126002004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130186002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340130187001004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340155011021076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340155024002056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340170052001003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
340170147002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340210008001011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340210027021018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340210045011025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340230079061012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340230090002028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340258006014004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340258070042003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340258116002004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297120001018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297132021020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297136002035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297202062010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297230002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297361023018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340297361024003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340311165003020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340311814002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340311822001006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340311829001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340350533001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340373742001050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340410311011019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340410311021025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010002042006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010002042015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010002054000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010004011035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010004021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010006033006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010006042005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010006042008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010007071017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010007083002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010007132000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010009041000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010012004001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010012004010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010015002022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010015002028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010017004007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010017005008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010018002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010024012010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
350010034002046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010036003027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010037281000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010040012037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010045023003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010047341004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010047411007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350010047422004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350050002012050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350050002021026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350069461001278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350079507005232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350090005001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350119601002357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130001021010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130002012001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130006001005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130006002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130008003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130008004007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130009002028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130012011106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350130015003170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350150011005042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350250004002025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350250005031017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350250007041004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350250009001477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350250010052014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350279602001762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350279603001628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350279606001074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350279606004109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350279608002124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350290001001056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350290001003007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350290005002025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350319452003011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350350004022007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350350005001118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350379586012041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350430105032003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350450001004052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350450002023012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350450002051001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350450006082015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350479576001116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350490011021010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350490011061000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350490103122020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350490103141047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350519624011173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350539783023041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350559401006019,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
350559527001185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350619703022017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350619704012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350619707002021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360010005011002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360010132004010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360010148012011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050020003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050039005001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050074003000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050371003003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050373003000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050383022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050431007001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050458004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360050484002007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360070126002017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360130358002015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360150001003025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360150107004068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360259705004006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360271700002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360272101012003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360290056003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360290059001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360290063021013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360290069014004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360290100012021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360339504005001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360379503003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470069002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470305001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470355002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470360011001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470382001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470431004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470449002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470460003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470495003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470908003003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470910001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360470988002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360471104002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360471194002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360510304003008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360550056002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360550086003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360550135071015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360550141022005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360593018001019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610032002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610032007002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610127005000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610169005000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610221022006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360610279004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360670007001007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360670023002021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360670038001006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360670043023001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360670059002002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360690511003042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360710015003015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360710022001019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360710108011006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360710146004008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360730408012022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360750206002080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360810178002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360810330001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360810460001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360810513001003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360810608001004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360850029003010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360850319012000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360870108013013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360894910004023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360910605021097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360930210022001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360930214004003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360930325022004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360930329022009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361031456052018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361031460031032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361031701012024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361090001001034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361190014014007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361190033004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361190065004013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370010210001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370010210003027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370010218031023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370059502002037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370079203004025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370079203004039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370079204001041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370079206001020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370099707003063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370179503002026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370179504004008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370190204031009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370210001001052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370210029003001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370230203011022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370270304004022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370270307004022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370270310001104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370270311003029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370270313004009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370350106002032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370350116022033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370459502001011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370459505002055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370459512003035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370499601022004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370510018001047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370510020022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370510033053007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370510038001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370570604002019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370570606011044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370570617012013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370570617024029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370570620013186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370610902002059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630001012016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630001021007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630010013009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630014001007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630018062001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370630020173046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370650211001026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370650211002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370670016022009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370670033091025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370670040051001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710302042037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710315005002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710317042011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710317042017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710318004003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370710327021001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370810104031017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370810126172016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370810163051003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370810164102001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370850712042041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370879205001036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370899306001068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370899310001021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370899314002021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370919502001029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370970609012036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370970609022003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371050302002053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371070109001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371090702021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371139703013011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371139707001004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371190001005007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
